Lead_ID,Email,Region,Industry,Company_Size,Job_Level,Lead_Score,Priority,Conversion_Probability,Predicted_Conversion,Total_Sessions,Engagement_Score,Days_Since_Last_Activity,Viewed_Pricing_Page,Requested_Demo,Source
LEAD_03899,lead3899@example.com,Asia Pacific,Technology,51-200,C-Level,29,COLD,0.29,False,3,13.5,20,0,0,Webinar
LEAD_03900,lead3900@example.com,Latin America,E-commerce,51-200,C-Level,15,COLD,0.1512,False,6,5.3,25,0,0,LinkedIn
LEAD_03901,lead3901@example.com,North America,Consulting,201-1000,Senior Manager,25,COLD,0.2578,False,5,1.05,7,0,0,Google Ads
LEAD_03902,lead3902@example.com,Europe,Consulting,51-200,Senior Manager,91,HOT,0.91,True,10,81.5,3,1,1,Content Download
LEAD_03903,lead3903@example.com,North America,E-commerce,201-1000,C-Level,30,COOL,0.3091,False,5,28.6,0,1,0,Website
LEAD_03904,lead3904@example.com,Europe,Finance,201-1000,Manager,32,COOL,0.3259,False,4,25.75,2,0,0,Partner
LEAD_03905,lead3905@example.com,Middle East,Technology,1000+,Director,25,COLD,0.2572,False,5,17.2,0,0,1,Website
LEAD_03906,lead3906@example.com,Middle East,Real Estate,201-1000,C-Level,90,HOT,0.9,True,22,83.8,6,1,1,Referral
LEAD_03907,lead3907@example.com,Europe,Consulting,51-200,Manager,24,COLD,0.2477,False,3,5.35,2,0,0,Email Campaign
LEAD_03908,lead3908@example.com,North America,Education,51-200,VP,35,COOL,0.356,False,6,13.7,6,0,0,Content Download
LEAD_03909,lead3909@example.com,Europe,Manufacturing,51-200,Director,48,COOL,0.4876,False,3,17.25,18,1,0,Website
LEAD_03910,lead3910@example.com,Middle East,Education,11-50,Manager,10,COLD,0.1018,False,1,2.35,15,0,0,Trade Show
LEAD_03911,lead3911@example.com,Africa,Retail,1000+,VP,19,COLD,0.1902,False,5,4.75,4,0,0,LinkedIn
LEAD_03912,lead3912@example.com,Africa,Technology,201-1000,VP,7,COLD,0.0755,False,7,0.4,26,0,0,Email Campaign
LEAD_03913,lead3913@example.com,Asia Pacific,Retail,1000+,C-Level,8,COLD,0.0812,False,3,0.0,26,0,0,LinkedIn
LEAD_03914,lead3914@example.com,Middle East,E-commerce,1000+,Director,89,HOT,0.895,True,10,59.9,2,0,0,Partner
LEAD_03915,lead3915@example.com,Europe,SaaS,1000+,Senior Manager,15,COLD,0.1547,False,7,2.0,17,0,0,Content Download
LEAD_03916,lead3916@example.com,Middle East,Education,11-50,Manager,22,COLD,0.2271,False,5,3.35,10,0,0,Content Download
LEAD_03917,lead3917@example.com,Middle East,Technology,1-10,Individual Contributor,35,COOL,0.3573,False,4,5.55,8,0,0,Website
LEAD_03918,lead3918@example.com,Africa,Manufacturing,51-200,Director,90,HOT,0.9,True,23,104.7,0,1,1,Partner
LEAD_03919,lead3919@example.com,Latin America,Real Estate,1-10,C-Level,17,COLD,0.177,False,4,0.0,15,0,0,Website
LEAD_03920,lead3920@example.com,Europe,Manufacturing,51-200,C-Level,13,COLD,0.1305,False,6,0.0,17,0,0,Google Ads
LEAD_03921,lead3921@example.com,North America,Technology,1-10,C-Level,14,COLD,0.1476,False,5,8.45,6,0,0,Partner
LEAD_03922,lead3922@example.com,Middle East,E-commerce,11-50,Director,12,COLD,0.1232,False,8,4.45,17,0,0,Website
LEAD_03923,lead3923@example.com,Africa,Healthcare,51-200,VP,39,COOL,0.3907,False,3,13.65,15,0,0,Website
LEAD_03924,lead3924@example.com,Middle East,Manufacturing,51-200,Senior Manager,38,COOL,0.3861,False,7,23.0,13,1,0,Google Ads
LEAD_03925,lead3925@example.com,Middle East,Manufacturing,11-50,C-Level,21,COLD,0.2196,False,7,14.35,4,0,0,Facebook
LEAD_03926,lead3926@example.com,Asia Pacific,Healthcare,51-200,Director,92,HOT,0.92,True,12,77.1,2,1,1,Referral
LEAD_03927,lead3927@example.com,Asia Pacific,E-commerce,201-1000,Director,87,HOT,0.875,True,14,115.7,1,1,1,Partner
LEAD_03928,lead3928@example.com,Asia Pacific,Technology,51-200,Individual Contributor,8,COLD,0.0803,False,3,0.0,5,0,0,Google Ads
LEAD_03929,lead3929@example.com,Middle East,Healthcare,1000+,Director,27,COLD,0.2742,False,5,16.55,16,0,0,Google Ads
LEAD_03930,lead3930@example.com,Middle East,E-commerce,1-10,Manager,24,COLD,0.2433,False,4,12.45,3,0,0,Trade Show
LEAD_03931,lead3931@example.com,Latin America,Manufacturing,201-1000,Individual Contributor,43,COOL,0.4306,False,7,41.45,20,1,1,Google Ads
LEAD_03932,lead3932@example.com,North America,Real Estate,1000+,Individual Contributor,3,COLD,0.0382,False,5,3.5,43,1,0,Partner
LEAD_03933,lead3933@example.com,Europe,Finance,11-50,Senior Manager,59,WARM,0.5937,True,9,10.15,22,0,1,Content Download
LEAD_03934,lead3934@example.com,Asia Pacific,Healthcare,1-10,Manager,3,COLD,0.0397,False,3,0.0,33,0,0,LinkedIn
LEAD_03935,lead3935@example.com,Africa,Technology,201-1000,Manager,24,COLD,0.2472,False,4,5.8,12,0,0,Website
LEAD_03936,lead3936@example.com,Africa,Manufacturing,1000+,VP,62,WARM,0.6282,True,5,20.1,11,1,0,Cold Outreach
LEAD_03937,lead3937@example.com,Asia Pacific,Healthcare,51-200,Manager,87,HOT,0.87,True,13,95.8,1,1,1,Referral
LEAD_03938,lead3938@example.com,Africa,Manufacturing,51-200,Director,87,HOT,0.87,True,7,57.7,3,1,0,Partner
LEAD_03939,lead3939@example.com,Europe,Education,201-1000,Manager,17,COLD,0.1731,False,4,0.8,10,0,0,Partner
LEAD_03940,lead3940@example.com,North America,Finance,51-200,Manager,93,HOT,0.93,True,14,111.05,8,1,1,Google Ads
LEAD_03941,lead3941@example.com,Middle East,Real Estate,1-10,Individual Contributor,30,COOL,0.3077,False,7,14.95,1,0,0,Email Campaign
LEAD_03942,lead3942@example.com,Latin America,Finance,201-1000,Director,39,COOL,0.3984,False,7,13.6,15,0,0,Google Ads
LEAD_03943,lead3943@example.com,Latin America,Technology,201-1000,Director,40,COOL,0.4036,False,2,0.0,9,0,0,Facebook
LEAD_03944,lead3944@example.com,North America,Real Estate,1-10,Individual Contributor,18,COLD,0.1894,False,9,0.15,16,0,0,Website
LEAD_03945,lead3945@example.com,Asia Pacific,SaaS,1000+,Individual Contributor,15,COLD,0.1525,False,5,3.4,2,0,0,Website
LEAD_03946,lead3946@example.com,Europe,Technology,51-200,C-Level,9,COLD,0.0905,False,4,3.6,11,0,0,Website
LEAD_03947,lead3947@example.com,Europe,E-commerce,1000+,Individual Contributor,53,WARM,0.5368,True,2,27.1,9,0,1,Trade Show
LEAD_03948,lead3948@example.com,North America,Finance,1-10,Senior Manager,21,COLD,0.2136,False,5,1.65,9,0,0,LinkedIn
LEAD_03949,lead3949@example.com,North America,Manufacturing,201-1000,Director,37,COOL,0.3724,False,6,6.9,9,0,0,Email Campaign
LEAD_03950,lead3950@example.com,Africa,Technology,51-200,C-Level,21,COLD,0.2147,False,8,15.05,11,0,0,Referral
LEAD_03951,lead3951@example.com,Europe,Manufacturing,1-10,Manager,64,WARM,0.6454,True,4,37.3,4,1,0,Cold Outreach
LEAD_03952,lead3952@example.com,North America,Education,1000+,VP,7,COLD,0.0749,False,5,4.1,41,0,0,Trade Show
LEAD_03953,lead3953@example.com,Africa,Education,1000+,Senior Manager,58,WARM,0.5874,True,8,21.55,0,0,1,Trade Show
LEAD_03954,lead3954@example.com,Europe,Retail,11-50,Senior Manager,23,COLD,0.2365,False,3,4.6,0,0,0,Google Ads
LEAD_03955,lead3955@example.com,Europe,SaaS,1-10,Individual Contributor,28,COLD,0.2844,False,5,13.55,5,0,0,Facebook
LEAD_03956,lead3956@example.com,Asia Pacific,Technology,201-1000,Manager,20,COLD,0.2078,False,6,0.0,18,0,0,Facebook
LEAD_03957,lead3957@example.com,Europe,Manufacturing,1-10,Senior Manager,26,COLD,0.2689,False,6,12.3,9,0,0,Content Download
LEAD_03958,lead3958@example.com,Middle East,Consulting,201-1000,Manager,39,COOL,0.3923,False,1,0.0,25,0,0,Email Campaign
LEAD_03959,lead3959@example.com,Asia Pacific,Retail,1-10,Director,14,COLD,0.1437,False,7,8.45,1,0,0,Cold Outreach
LEAD_03960,lead3960@example.com,Latin America,Manufacturing,11-50,Senior Manager,20,COLD,0.2007,False,2,6.65,5,0,0,Partner
LEAD_03961,lead3961@example.com,Africa,Education,51-200,C-Level,6,COLD,0.0665,False,2,0.0,27,0,0,Google Ads
LEAD_03962,lead3962@example.com,North America,Retail,1-10,C-Level,17,COLD,0.1751,False,7,7.45,20,0,0,Google Ads
LEAD_03963,lead3963@example.com,Africa,Technology,1-10,Individual Contributor,29,COLD,0.2955,False,7,15.0,23,0,1,Referral
LEAD_03964,lead3964@example.com,Asia Pacific,Education,1000+,C-Level,34,COOL,0.345,False,14,91.85,0,1,1,Webinar
LEAD_03965,lead3965@example.com,Africa,Technology,1000+,VP,20,COLD,0.2049,False,3,3.6,0,0,0,LinkedIn
LEAD_03966,lead3966@example.com,Latin America,E-commerce,1000+,Director,12,COLD,0.1286,False,9,15.45,10,0,0,Website
LEAD_03967,lead3967@example.com,Europe,E-commerce,201-1000,Senior Manager,40,COOL,0.4035,False,3,18.15,8,0,0,Email Campaign
LEAD_03968,lead3968@example.com,Africa,Technology,1-10,Director,46,COOL,0.466,False,6,26.0,3,0,0,Referral
LEAD_03969,lead3969@example.com,Africa,Manufacturing,1-10,Individual Contributor,6,COLD,0.0615,False,3,0.0,20,0,0,Webinar
LEAD_03970,lead3970@example.com,North America,Consulting,1000+,Director,56,WARM,0.5609,True,2,9.85,4,0,1,Facebook
LEAD_03971,lead3971@example.com,Asia Pacific,Manufacturing,11-50,Manager,43,COOL,0.4388,False,5,9.5,13,0,0,Trade Show
LEAD_03972,lead3972@example.com,North America,Real Estate,1-10,VP,11,COLD,0.1153,False,8,3.7,2,0,0,Partner
LEAD_03973,lead3973@example.com,Europe,SaaS,11-50,Individual Contributor,39,COOL,0.3904,False,9,22.35,9,1,0,Webinar
LEAD_03974,lead3974@example.com,Asia Pacific,Healthcare,1-10,Senior Manager,54,WARM,0.5466,True,5,24.5,1,1,0,Facebook
LEAD_03975,lead3975@example.com,North America,Retail,1000+,C-Level,85,HOT,0.85,True,11,96.9,1,1,1,Referral
LEAD_03976,lead3976@example.com,North America,Finance,11-50,Individual Contributor,39,COOL,0.3982,False,7,33.0,0,1,0,Trade Show
LEAD_03977,lead3977@example.com,North America,Healthcare,1-10,Manager,5,COLD,0.0562,False,7,0.0,39,0,0,Content Download
LEAD_03978,lead3978@example.com,Africa,Healthcare,201-1000,Senior Manager,84,HOT,0.845,True,16,74.6,11,0,0,Content Download
LEAD_03979,lead3979@example.com,Middle East,Manufacturing,11-50,Senior Manager,4,COLD,0.0478,False,2,1.0,44,1,0,Cold Outreach
LEAD_03980,lead3980@example.com,Latin America,Finance,51-200,C-Level,43,COOL,0.4306,False,7,24.35,20,1,1,Email Campaign
LEAD_03981,lead3981@example.com,Africa,Education,51-200,Senior Manager,13,COLD,0.1307,False,2,7.75,10,0,0,Google Ads
LEAD_03982,lead3982@example.com,Latin America,Healthcare,201-1000,Senior Manager,4,COLD,0.0492,False,3,0.0,19,0,0,Website
LEAD_03983,lead3983@example.com,North America,SaaS,51-200,C-Level,11,COLD,0.1191,False,4,4.35,9,0,0,Website
LEAD_03984,lead3984@example.com,North America,Finance,1-10,Individual Contributor,19,COLD,0.1982,False,6,8.25,16,0,0,Referral
LEAD_03985,lead3985@example.com,Asia Pacific,Manufacturing,1000+,Senior Manager,19,COLD,0.1987,False,4,12.1,8,0,0,Cold Outreach
LEAD_03986,lead3986@example.com,Africa,Technology,1-10,C-Level,6,COLD,0.0632,False,1,0.0,10,0,0,Website
LEAD_03987,lead3987@example.com,Asia Pacific,Manufacturing,11-50,Senior Manager,16,COLD,0.1658,False,8,3.4,14,0,0,Trade Show
LEAD_03988,lead3988@example.com,Africa,Manufacturing,201-1000,Individual Contributor,13,COLD,0.1357,False,1,10.15,15,0,0,LinkedIn
LEAD_03989,lead3989@example.com,Africa,Manufacturing,11-50,Individual Contributor,40,COOL,0.4048,False,4,0.05,25,0,0,Webinar
LEAD_03990,lead3990@example.com,Africa,Finance,1000+,Individual Contributor,30,COOL,0.3033,False,8,37.65,26,1,0,Google Ads
LEAD_03991,lead3991@example.com,Africa,Consulting,1-10,Manager,30,COOL,0.3038,False,6,12.55,16,0,0,Referral
LEAD_03992,lead3992@example.com,Asia Pacific,Finance,1000+,VP,26,COLD,0.2669,False,7,8.1,5,0,0,Email Campaign
LEAD_03993,lead3993@example.com,Middle East,SaaS,201-1000,Director,2,COLD,0.0298,False,3,0.0,38,0,0,Trade Show
LEAD_03994,lead3994@example.com,Middle East,E-commerce,11-50,VP,34,COOL,0.3403,False,3,6.8,4,0,0,Email Campaign
LEAD_03995,lead3995@example.com,Asia Pacific,Technology,1-10,Manager,36,COOL,0.3643,False,7,15.2,10,0,0,Partner
LEAD_03996,lead3996@example.com,Middle East,Retail,1000+,Manager,14,COLD,0.1408,False,0,0.0,27,0,0,Partner
LEAD_03997,lead3997@example.com,Europe,Retail,51-200,Senior Manager,22,COLD,0.225,False,9,9.8,8,0,0,Partner
LEAD_03998,lead3998@example.com,Middle East,Healthcare,1000+,C-Level,7,COLD,0.0778,False,1,0.0,33,0,0,Cold Outreach
LEAD_03999,lead3999@example.com,Middle East,E-commerce,201-1000,Individual Contributor,23,COLD,0.2363,False,8,13.15,4,0,0,Website
LEAD_04000,lead4000@example.com,Asia Pacific,Technology,201-1000,Senior Manager,16,COLD,0.162,False,6,2.8,7,0,0,Google Ads
LEAD_04001,lead4001@example.com,Middle East,Healthcare,51-200,Manager,84,HOT,0.845,True,11,68.95,3,1,1,LinkedIn
LEAD_04002,lead4002@example.com,Africa,Healthcare,201-1000,Senior Manager,86,HOT,0.865,True,20,104.9,0,1,1,Content Download
LEAD_04003,lead4003@example.com,Middle East,SaaS,51-200,VP,40,COOL,0.4017,False,4,25.3,0,1,0,Website
LEAD_04004,lead4004@example.com,North America,Consulting,51-200,Director,60,WARM,0.6056,True,6,41.6,6,1,0,Email Campaign
LEAD_04005,lead4005@example.com,Asia Pacific,Finance,1-10,Senior Manager,8,COLD,0.0854,False,4,0.0,9,0,0,Email Campaign
LEAD_04006,lead4006@example.com,Middle East,Education,201-1000,VP,47,COOL,0.4764,False,7,16.2,1,0,0,Trade Show
LEAD_04007,lead4007@example.com,Latin America,Retail,1-10,Senior Manager,16,COLD,0.1669,False,9,0.0,13,0,0,Trade Show
LEAD_04008,lead4008@example.com,Europe,Retail,51-200,Individual Contributor,14,COLD,0.1452,False,8,6.9,5,0,0,Website
LEAD_04009,lead4009@example.com,Latin America,E-commerce,11-50,Individual Contributor,46,COOL,0.4674,False,3,22.35,3,1,0,Partner
LEAD_04010,lead4010@example.com,Latin America,Retail,51-200,Individual Contributor,7,COLD,0.0745,False,4,0.0,37,0,0,Referral
LEAD_04011,lead4011@example.com,Latin America,Manufacturing,1-10,C-Level,9,COLD,0.0902,False,6,2.25,32,0,1,Trade Show
LEAD_04012,lead4012@example.com,Asia Pacific,E-commerce,1000+,VP,23,COLD,0.2311,False,9,16.15,19,0,0,LinkedIn
LEAD_04013,lead4013@example.com,Africa,Real Estate,201-1000,Manager,57,WARM,0.5712,True,5,40.35,3,1,0,Cold Outreach
LEAD_04014,lead4014@example.com,Asia Pacific,Healthcare,201-1000,Director,23,COLD,0.2353,False,6,6.4,3,0,0,Cold Outreach
LEAD_04015,lead4015@example.com,Europe,Retail,1-10,Senior Manager,39,COOL,0.3918,False,3,6.4,2,0,0,Trade Show
LEAD_04016,lead4016@example.com,Asia Pacific,E-commerce,1-10,C-Level,29,COLD,0.2933,False,2,20.4,12,1,0,Referral
LEAD_04017,lead4017@example.com,Europe,Education,201-1000,Senior Manager,38,COOL,0.386,False,5,34.25,0,1,0,Facebook
LEAD_04018,lead4018@example.com,Africa,Finance,201-1000,Individual Contributor,36,COOL,0.3699,False,8,30.6,0,1,0,Trade Show
LEAD_04019,lead4019@example.com,North America,Healthcare,201-1000,C-Level,37,COOL,0.3793,False,6,5.05,19,0,0,Google Ads
LEAD_04020,lead4020@example.com,North America,E-commerce,1-10,Director,18,COLD,0.1851,False,7,5.7,3,0,0,Cold Outreach
LEAD_04021,lead4021@example.com,Latin America,Consulting,1-10,Manager,14,COLD,0.145,False,3,0.55,9,0,0,Google Ads
LEAD_04022,lead4022@example.com,Europe,Real Estate,201-1000,Individual Contributor,26,COLD,0.2685,False,6,13.35,1,0,1,Email Campaign
LEAD_04023,lead4023@example.com,Latin America,Finance,11-50,C-Level,4,COLD,0.0491,False,1,0.0,54,0,0,Webinar
LEAD_04024,lead4024@example.com,Latin America,Finance,1000+,VP,49,COOL,0.4989,False,2,12.9,10,0,0,Website
LEAD_04025,lead4025@example.com,Asia Pacific,SaaS,201-1000,Director,16,COLD,0.1677,False,2,5.35,10,0,0,Email Campaign
LEAD_04026,lead4026@example.com,Africa,Finance,51-200,Senior Manager,21,COLD,0.2175,False,9,25.7,5,1,0,Trade Show
LEAD_04027,lead4027@example.com,Asia Pacific,Healthcare,51-200,Individual Contributor,50,WARM,0.5038,True,9,15.95,10,0,0,Cold Outreach
LEAD_04028,lead4028@example.com,Africa,Manufacturing,1000+,VP,25,COLD,0.2507,False,3,10.65,5,1,0,Cold Outreach
LEAD_04029,lead4029@example.com,Middle East,Retail,1-10,Manager,23,COLD,0.2395,False,2,13.05,8,0,0,Website
LEAD_04030,lead4030@example.com,North America,Real Estate,201-1000,Senior Manager,49,COOL,0.4903,False,6,22.55,4,0,0,Website
LEAD_04031,lead4031@example.com,Europe,Retail,1000+,Senior Manager,70,WARM,0.707,True,6,36.15,0,0,1,Cold Outreach
LEAD_04032,lead4032@example.com,North America,SaaS,51-200,C-Level,8,COLD,0.086,False,7,0.0,22,0,0,Referral
LEAD_04033,lead4033@example.com,North America,Consulting,11-50,VP,16,COLD,0.1658,False,3,0.0,6,0,0,Facebook
LEAD_04034,lead4034@example.com,North America,Technology,201-1000,C-Level,15,COLD,0.1542,False,4,8.9,10,0,0,Facebook
LEAD_04035,lead4035@example.com,North America,Finance,201-1000,C-Level,87,HOT,0.875,True,21,91.45,1,1,0,Partner
LEAD_04036,lead4036@example.com,Middle East,Technology,11-50,VP,49,COOL,0.4991,False,10,19.75,8,0,0,Content Download
LEAD_04037,lead4037@example.com,Middle East,Consulting,1000+,Senior Manager,30,COOL,0.3029,False,9,40.0,2,1,0,Referral
LEAD_04038,lead4038@example.com,Asia Pacific,Finance,51-200,VP,72,WARM,0.7246,True,8,33.8,24,1,1,Website
LEAD_04039,lead4039@example.com,Middle East,Manufacturing,1000+,Director,85,HOT,0.85,True,13,77.05,0,1,0,Webinar
LEAD_04040,lead4040@example.com,Europe,Consulting,11-50,Director,22,COLD,0.2294,False,2,10.75,6,0,1,Email Campaign
LEAD_04041,lead4041@example.com,North America,Healthcare,1-10,Senior Manager,42,COOL,0.4208,False,3,7.0,13,0,1,LinkedIn
LEAD_04042,lead4042@example.com,Latin America,Manufacturing,11-50,Manager,90,HOT,0.905,True,22,100.85,0,1,1,Partner
LEAD_04043,lead4043@example.com,Latin America,Finance,51-200,Director,16,COLD,0.163,False,5,5.55,1,0,0,Email Campaign
LEAD_04044,lead4044@example.com,Africa,Healthcare,1000+,Manager,16,COLD,0.1635,False,5,0.0,18,0,0,Facebook
LEAD_04045,lead4045@example.com,North America,Consulting,51-200,VP,11,COLD,0.1175,False,4,0.0,21,0,0,Referral
LEAD_04046,lead4046@example.com,Middle East,Technology,1000+,VP,33,COOL,0.3307,False,9,27.15,3,0,0,Trade Show
LEAD_04047,lead4047@example.com,Middle East,Real Estate,1000+,Senior Manager,33,COOL,0.3316,False,10,43.35,7,1,0,Webinar
LEAD_04048,lead4048@example.com,Europe,Healthcare,1000+,Manager,29,COLD,0.2932,False,3,0.0,10,0,0,Email Campaign
LEAD_04049,lead4049@example.com,Asia Pacific,E-commerce,1-10,VP,20,COLD,0.2052,False,7,5.65,17,0,0,Email Campaign
LEAD_04050,lead4050@example.com,Asia Pacific,Education,11-50,Senior Manager,58,WARM,0.5846,True,3,16.05,4,1,0,Referral
LEAD_04051,lead4051@example.com,Asia Pacific,Finance,1000+,C-Level,89,HOT,0.895,True,14,93.1,2,1,1,Partner
LEAD_04052,lead4052@example.com,North America,E-commerce,1-10,Senior Manager,25,COLD,0.2569,False,6,13.1,6,1,0,Facebook
LEAD_04053,lead4053@example.com,Europe,Manufacturing,11-50,Director,28,COLD,0.2846,False,7,23.1,1,1,0,Webinar
LEAD_04054,lead4054@example.com,North America,Manufacturing,201-1000,Individual Contributor,23,COLD,0.2322,False,5,3.2,18,0,0,Facebook
LEAD_04055,lead4055@example.com,Middle East,Education,51-200,Individual Contributor,33,COOL,0.3335,False,5,22.15,3,0,1,Google Ads
LEAD_04056,lead4056@example.com,Europe,Consulting,1-10,Individual Contributor,41,COOL,0.4163,False,4,8.85,9,1,0,Partner
LEAD_04057,lead4057@example.com,Latin America,Real Estate,1-10,Manager,5,COLD,0.055,False,6,0.0,22,0,0,Cold Outreach
LEAD_04058,lead4058@example.com,Africa,Education,51-200,Director,90,HOT,0.9,True,10,105.6,8,1,1,Content Download
LEAD_04059,lead4059@example.com,Asia Pacific,Retail,11-50,Individual Contributor,14,COLD,0.1417,False,8,2.5,10,0,0,Partner
LEAD_04060,lead4060@example.com,Asia Pacific,Technology,11-50,Senior Manager,37,COOL,0.3763,False,4,0.0,25,0,0,Email Campaign
LEAD_04061,lead4061@example.com,Latin America,Finance,1000+,C-Level,15,COLD,0.1518,False,9,2.1,12,0,0,Trade Show
LEAD_04062,lead4062@example.com,Africa,Consulting,1000+,Director,93,HOT,0.935,True,9,99.0,10,1,1,Partner
LEAD_04063,lead4063@example.com,North America,E-commerce,1-10,Director,23,COLD,0.2372,False,4,6.1,5,0,0,Email Campaign
LEAD_04064,lead4064@example.com,Latin America,Technology,51-200,VP,17,COLD,0.18,False,4,9.55,0,0,0,Webinar
LEAD_04065,lead4065@example.com,Middle East,Education,201-1000,Senior Manager,15,COLD,0.1516,False,4,0.0,7,0,0,Email Campaign
LEAD_04066,lead4066@example.com,Asia Pacific,E-commerce,1-10,Director,57,WARM,0.5787,True,6,25.1,9,0,1,Trade Show
LEAD_04067,lead4067@example.com,Asia Pacific,Finance,1-10,VP,8,COLD,0.0892,False,4,0.0,27,0,0,Content Download
LEAD_04068,lead4068@example.com,North America,Real Estate,51-200,Director,91,HOT,0.91,True,14,86.35,7,1,1,Referral
LEAD_04069,lead4069@example.com,Middle East,E-commerce,201-1000,Individual Contributor,19,COLD,0.1958,False,4,0.0,7,0,0,Partner
LEAD_04070,lead4070@example.com,Europe,Consulting,11-50,Director,18,COLD,0.1837,False,7,7.8,20,0,0,Webinar
LEAD_04071,lead4071@example.com,Europe,Finance,201-1000,Manager,58,WARM,0.585,True,2,23.45,2,0,1,Email Campaign
LEAD_04072,lead4072@example.com,Latin America,Consulting,201-1000,Manager,88,HOT,0.885,True,19,82.2,0,1,1,LinkedIn
LEAD_04073,lead4073@example.com,Europe,Technology,1-10,Manager,29,COLD,0.2961,False,6,3.6,7,0,0,Trade Show
LEAD_04074,lead4074@example.com,Middle East,Consulting,1000+,Senior Manager,39,COOL,0.394,False,7,11.45,6,0,0,Website
LEAD_04075,lead4075@example.com,Europe,Technology,201-1000,C-Level,10,COLD,0.1057,False,8,5.75,6,0,0,Google Ads
LEAD_04076,lead4076@example.com,Latin America,Retail,51-200,Individual Contributor,23,COLD,0.2316,False,12,13.3,17,0,0,Partner
LEAD_04077,lead4077@example.com,Latin America,Consulting,1-10,Manager,66,WARM,0.6613,True,6,30.6,6,1,1,Google Ads
LEAD_04078,lead4078@example.com,North America,Consulting,201-1000,Senior Manager,90,HOT,0.905,True,16,87.35,2,1,0,LinkedIn
LEAD_04079,lead4079@example.com,Asia Pacific,Technology,201-1000,Individual Contributor,42,COOL,0.425,False,2,11.15,23,1,0,Content Download
LEAD_04080,lead4080@example.com,Africa,Manufacturing,201-1000,Manager,41,COOL,0.419,False,13,20.45,1,0,0,Partner
LEAD_04081,lead4081@example.com,Latin America,Consulting,11-50,Director,22,COLD,0.2243,False,6,5.65,11,0,0,Webinar
LEAD_04082,lead4082@example.com,Europe,Education,1000+,Senior Manager,59,WARM,0.5939,True,7,24.2,0,0,1,Email Campaign
LEAD_04083,lead4083@example.com,Europe,SaaS,1-10,VP,57,WARM,0.5767,True,3,11.5,13,0,1,LinkedIn
LEAD_04084,lead4084@example.com,Africa,Healthcare,51-200,Individual Contributor,55,WARM,0.5519,True,7,9.45,14,0,1,Partner
LEAD_04085,lead4085@example.com,Asia Pacific,Healthcare,51-200,Director,13,COLD,0.1356,False,0,3.85,6,0,0,Trade Show
LEAD_04086,lead4086@example.com,Africa,Manufacturing,1000+,VP,4,COLD,0.0468,False,6,0.0,20,0,0,Website
LEAD_04087,lead4087@example.com,Middle East,Finance,51-200,Individual Contributor,38,COOL,0.3884,False,5,1.9,14,0,0,Cold Outreach
LEAD_04088,lead4088@example.com,Middle East,Manufacturing,1-10,Senior Manager,31,COOL,0.3126,False,2,13.85,8,0,0,LinkedIn
LEAD_04089,lead4089@example.com,Latin America,E-commerce,201-1000,Senior Manager,46,COOL,0.4672,False,5,28.35,0,0,0,Cold Outreach
LEAD_04090,lead4090@example.com,North America,Retail,1-10,Manager,50,WARM,0.5015,True,3,20.5,4,1,0,LinkedIn
LEAD_04091,lead4091@example.com,Latin America,Real Estate,1000+,C-Level,29,COLD,0.2973,False,5,4.2,9,0,0,Facebook
LEAD_04092,lead4092@example.com,Asia Pacific,Technology,11-50,Senior Manager,36,COOL,0.3674,False,4,13.95,11,0,1,Partner
LEAD_04093,lead4093@example.com,Asia Pacific,Healthcare,51-200,Individual Contributor,65,WARM,0.6598,True,7,22.6,14,1,0,Google Ads
LEAD_04094,lead4094@example.com,Asia Pacific,Retail,51-200,C-Level,27,COLD,0.2744,False,5,0.0,11,0,0,Cold Outreach
LEAD_04095,lead4095@example.com,North America,Real Estate,51-200,Manager,68,WARM,0.6886,True,3,41.45,2,1,1,Email Campaign
LEAD_04096,lead4096@example.com,Latin America,Retail,1-10,C-Level,18,COLD,0.1806,False,2,1.55,20,0,0,Facebook
LEAD_04097,lead4097@example.com,Asia Pacific,Technology,1-10,C-Level,10,COLD,0.1079,False,10,3.9,9,0,0,Referral
LEAD_04098,lead4098@example.com,Europe,Healthcare,1000+,Senior Manager,19,COLD,0.1949,False,6,3.1,17,0,0,LinkedIn
LEAD_04099,lead4099@example.com,North America,E-commerce,201-1000,Manager,89,HOT,0.89,True,14,98.9,2,1,1,Webinar
LEAD_04100,lead4100@example.com,Asia Pacific,SaaS,201-1000,VP,31,COOL,0.3187,False,8,21.15,14,1,0,Facebook
LEAD_04101,lead4101@example.com,North America,Finance,1000+,Individual Contributor,25,COLD,0.2585,False,3,10.9,4,0,0,LinkedIn
LEAD_04102,lead4102@example.com,Europe,Consulting,1000+,Individual Contributor,70,WARM,0.7013,True,5,30.8,20,1,1,Trade Show
LEAD_04103,lead4103@example.com,Latin America,Real Estate,11-50,Senior Manager,18,COLD,0.1894,False,8,8.05,9,0,0,Content Download
LEAD_04104,lead4104@example.com,Middle East,Consulting,1-10,Senior Manager,15,COLD,0.1532,False,3,7.35,6,1,0,Referral
LEAD_04105,lead4105@example.com,Europe,Technology,201-1000,C-Level,57,WARM,0.5738,True,4,26.35,2,1,0,Trade Show
LEAD_04106,lead4106@example.com,Latin America,Education,1-10,Director,14,COLD,0.1466,False,5,3.95,17,0,0,Content Download
